property_id,listing_date,property_type,city,neighborhood_tier,zipcode_crime_rate,school_rating,distance_to_downtown_miles,walk_score,bedrooms,bathrooms,square_feet,lot_size_sqft,stories,garage_spaces,year_built,house_age,has_basement,has_pool,overall_condition,kitchen_quality,hvac_condition,roof_condition,renovation_year,years_since_renovation,days_on_market,listing_season,market_trend,interest_rate,has_fireplace,has_patio_deck,has_security_system,hoa_fees,sale_price,high_value_property
PROP_00013242,13-04-2023,Townhouse,Phoenix,Good,1.66,8,5.2,40,2,2,1658,6529,2,2,1995,29,Yes,No,Excellent,Basic,Fair,Good,,29,71,Summer,Rising,6.25,No,Yes,No,0,685430,No
PROP_00013243,23-05-2023,Townhouse,Denver,Average,1.37,5,12.2,52,3,2,1810,3801,2,0,2007,17,Yes,No,Good,Good,Good,Good,,17,32,Spring,Rising,6.5,No,Yes,No,483,717453,No
PROP_00013244,29-07-2023,Condo,Seattle,Average,0.24,7,1.3,15,3,2,2187,1141,1,2,1967,57,No,Yes,Good,Good,Fair,Good,2021,3,6,Fall,Rising,4.34,Yes,Yes,No,0,783906,Yes
PROP_00013245,15-09-2023,Single Family,Austin,Good,0.79,7,2.4,42,5,2,,6738,1,2,2019,5,Yes,No,Good,Good,Good,Needs Replacement,2018,6,13,Spring,Rising,7.17,No,Yes,No,0,1123564,Yes
PROP_00013246,06-02-2023,Single Family,Austin,Good,3.15,5,7.4,76,4,3,2146,1000,2,1,1981,43,Yes,No,Excellent,Good,Good,Fair,,43,10,Spring,Declining,7.14,Yes,No,No,221,822965,Yes
PROP_00013247,12-07-2023,Single Family,Atlanta,Average,0.89,10,11.4,16,2,2,1344,2168,1,2,1986,38,No,No,Fair,Average,Fair,Fair,,38,13,Summer,Stable,6.89,Yes,Yes,No,107,612482,No
PROP_00013248,22-01-2023,Townhouse,Denver,Average,3.36,7,14,50,4,2.5,2246,11891,1,2,1940,84,Yes,No,Poor,Average,Fair,Good,,84,126,Spring,Rising,7.51,No,Yes,No,0,631675,No
PROP_00013249,10-08-2023,Single Family,Austin,Premium,1.1,7,3.1,59,3,3.5,2043,1000,3,2,1948,76,Yes,No,Fair,Average,Old,Needs Replacement,,76,19,Fall,Rising,6.11,No,No,Yes,0,722952,No
PROP_00013250,25-04-2023,Townhouse,Seattle,Average,2.2,8,9,61,3,3.5,2306,4276,1,1,1947,77,No,No,Good,Good,Fair,Needs Replacement,,77,31,Spring,Declining,5.47,Yes,No,Yes,0,696036,No
PROP_00013251,12-11-2023,Condo,Seattle,Good,0.17,6,17.4,43,4,1.5,2456,3298,2,2,2008,16,Yes,No,Good,Good,New,Fair,2022,2,17,Winter,Stable,6.52,Yes,Yes,No,0,851657,Yes
PROP_00013252,02-11-2023,Condo,Austin,Good,2.44,6,3,49,4,3.5,1982,2788,2,1,1982,42,No,No,Fair,Good,Good,New,,42,4,Winter,Rising,6.05,Yes,Yes,No,0,812640,Yes
PROP_00013253,31-10-2023,Single Family,Seattle,Good,8.02,9,2.6,40,3,2,2275,18223,2,2,1952,72,No,No,Excellent,Average,New,Fair,2003,21,19,Fall,Rising,5.36,Yes,Yes,No,0,837356,Yes
PROP_00013254,22-12-2023,Condo,Phoenix,Good,1.72,10,5.8,40,5,1.5,3397,1898,2,2,2019,5,Yes,No,Good,Good,Good,Good,2020,4,20,Fall,Rising,6,Yes,No,No,0,1116269,Yes
PROP_00013255,24-06-2023,Multi-Family,Atlanta,Average,4.59,5,1.8,65,3,3.5,2100,9281,2,2,1991,33,Yes,No,Good,Average,New,Fair,,33,44,Winter,Stable,7.39,No,No,No,0,714324,No
PROP_00013256,11-01-2023,Single Family,Seattle,Developing,0.67,7,4.5,68,3,3,,6234,1,1,2009,15,Yes,No,Good,Good,New,Good,,15,50,Spring,Stable,7.31,Yes,Yes,No,0,876075,Yes
PROP_00013257,04-02-2023,Single Family,Austin,Average,1.5,6,15.3,64,3,3.5,1877,5682,2,2,1980,44,No,Yes,Fair,Average,Good,Good,,44,5,Winter,Stable,5.27,Yes,Yes,No,0,739334,No
PROP_00013258,05-08-2023,Single Family,Denver,Good,0.34,6,19.1,50,3,3,1920,7705,1,3,1982,42,No,No,Good,Average,New,New,2007,17,1,Summer,Stable,6.39,No,No,No,0,827827,Yes
PROP_00013259,23-02-2023,Condo,Atlanta,Developing,3.19,8,2.8,73,4,1,2425,24641,2,2,1971,53,Yes,No,Fair,Average,Good,Good,2020,4,8,Fall,Rising,6.38,No,No,No,243,753452,No
PROP_00013260,11-04-2023,Single Family,Seattle,Average,3.09,8,11.6,64,5,3,2899,9708,2,1,2008,16,Yes,No,Good,Basic,Fair,Needs Replacement,2020,4,4,Winter,Declining,6.16,No,No,No,0,1024919,Yes
PROP_00013261,31-07-2023,Townhouse,Denver,Good,2.05,7,7.5,67,4,2.5,2798,1000,1,1,2003,21,No,Yes,Good,Good,Good,Needs Replacement,2016,8,110,Fall,Rising,6.22,Yes,Yes,Yes,0,1006609,Yes
PROP_00013262,24-12-2023,Single Family,Atlanta,Premium,7.62,9,2.1,36,3,2,,2248,2,0,1966,58,No,No,Good,Basic,Fair,Good,2005,19,1,Winter,Rising,7.1,Yes,No,Yes,181,722363,No
PROP_00013263,27-10-2023,Condo,Seattle,Good,0.38,7,4.1,90,4,2,2269,1000,1,2,1986,38,No,No,Good,Basic,Good,Good,2000,24,1,Summer,Rising,5.14,Yes,Yes,Yes,380,838595,Yes
PROP_00013264,13-06-2023,Condo,Denver,Good,1.15,8,23.9,62,5,3,2366,9679,1,1,1954,70,Yes,No,Excellent,Basic,Old,New,2023,1,23,Fall,Declining,5.68,Yes,Yes,Yes,0,908831,Yes
PROP_00013265,06-06-2023,Townhouse,Atlanta,Average,8.56,9,12.8,25,3,3,2780,1589,2,1,1990,34,No,No,Excellent,Good,Fair,New,2023,1,1,Summer,Declining,7.69,Yes,Yes,No,0,813207,Yes
PROP_00013266,17-09-2023,Single Family,Seattle,Developing,4.17,7,3.4,71,4,2,2609,1000,1,1,1985,39,Yes,No,Fair,Premium,Good,Good,,39,69,Spring,Stable,7.03,No,Yes,Yes,0,904833,Yes
PROP_00013267,25-07-2023,Townhouse,Atlanta,Good,6.93,7,28.8,58,4,3.5,2343,2912,1,2,1984,40,No,No,Good,Average,Fair,Fair,2004,20,5,Summer,Rising,5.83,No,Yes,No,0,734299,No
PROP_00013268,19-01-2023,Townhouse,Denver,Premium,0.14,7,3.7,23,4,2.5,2418,7773,1,2,1942,82,No,No,Poor,Good,Good,Fair,2011,13,69,Summer,Rising,7.12,Yes,Yes,No,0,765366,No
PROP_00013269,28-04-2023,Single Family,Atlanta,Developing,2.71,5,7.4,36,4,4,2486,1000,2,1,2018,6,No,No,Fair,Good,Good,Fair,,6,27,Winter,Rising,7.65,No,No,No,262,865044,Yes
PROP_00013270,10-10-2023,Townhouse,Austin,Average,2.81,8,8.6,37,4,2,2653,5446,1,1,1964,60,Yes,No,Good,Good,New,Fair,,60,61,Fall,Stable,6.05,Yes,Yes,Yes,0,793233,Yes
PROP_00013271,30-03-2023,Condo,Atlanta,Average,0.15,6,0.5,41,4,2,2653,16114,2,2,2007,17,Yes,Yes,Good,Premium,Fair,Good,2009,15,23,Summer,Rising,5.44,Yes,Yes,No,83,1017969,Yes
PROP_00013272,27-06-2023,Single Family,Denver,Premium,3.99,8,1.4,12,4,2,1831,12315,2,0,1989,35,No,No,Fair,Good,New,Fair,,35,33,Summer,Stable,7.6,Yes,Yes,No,0,944255,Yes
PROP_00013273,17-02-2023,Townhouse,Denver,Good,4.15,9,0.5,65,5,2,2474,3295,2,2,1970,54,No,No,Good,Good,Good,New,,54,23,Winter,Rising,7.23,Yes,Yes,Yes,,938097,Yes
PROP_00013274,08-12-2023,Condo,Denver,Developing,0.27,4,2.7,61,2,2,1074,1020,2,2,1991,33,No,No,Excellent,Premium,Good,New,,33,17,Summer,Stable,6.92,No,Yes,Yes,0,483363,No
PROP_00013275,23-04-2023,Single Family,Seattle,Developing,8.44,8,14.7,71,3,1.5,1708,6850,3,1,2016,8,No,No,Fair,Good,Fair,Fair,2012,12,26,Spring,Rising,6.14,Yes,Yes,Yes,0,632037,No
PROP_00013276,19-08-2023,Condo,Austin,Developing,8.35,8,1.1,68,5,3,3011,2344,1,2,2010,14,No,No,Good,Good,Fair,Good,,14,100,Spring,Rising,6.53,Yes,Yes,No,0,1154884,Yes
PROP_00013277,08-02-2023,Condo,Atlanta,Average,0.68,7,14.6,49,4,2,2675,2613,2,2,1962,62,No,No,Fair,Basic,Good,Fair,,62,14,Spring,Rising,7.49,Yes,Yes,No,,648941,No
PROP_00013278,03-12-2023,Single Family,Phoenix,Good,1.08,8,5.8,66,4,3,2063,4571,1,3,1978,46,Yes,No,Good,Basic,Good,Good,,46,1,Spring,Rising,7.14,Yes,Yes,Yes,390,696122,No
PROP_00013279,16-06-2023,Townhouse,Seattle,Average,4.65,7,10.5,30,3,2,1357,19451,2,1,2000,24,No,Yes,Good,Premium,Good,New,2001,23,24,Spring,Stable,6.78,Yes,No,Yes,241,838636,Yes
PROP_00013280,13-12-2023,Condo,Seattle,Good,0.12,8,1.4,59,4,2,2433,8333,1,2,1997,27,No,No,Fair,Good,Good,Needs Replacement,,27,4,Spring,Rising,5.72,Yes,Yes,Yes,0,912877,Yes
PROP_00013281,26-05-2023,Single Family,Austin,Average,0.52,6,8,17,3,2,2271,8758,1,2,1955,69,Yes,No,Good,Premium,Old,Needs Replacement,2003,21,2,Summer,Stable,6.67,No,Yes,No,,858313,Yes
PROP_00013282,23-09-2023,Condo,Phoenix,Average,1.07,6,9.8,71,2,2,1782,5677,1,1,1963,61,Yes,No,Poor,Premium,Good,New,2023,1,5,Winter,Declining,6.94,Yes,No,No,133,565474,No
PROP_00013283,21-04-2023,Single Family,Atlanta,Average,1.32,5,3.8,69,4,2,2363,21153,1,0,2007,17,No,No,Good,Average,New,Needs Replacement,,17,11,Summer,Stable,6.97,No,No,Yes,319,820711,Yes
PROP_00013284,08-08-2023,Single Family,Atlanta,Good,0.35,6,27.5,39,5,1,2820,4232,2,2,2004,20,Yes,No,Excellent,Good,Fair,New,,20,91,Spring,Rising,7.04,No,No,Yes,334,944265,Yes
PROP_00013285,31-08-2023,Townhouse,Seattle,Good,5.8,8,3.6,33,3,2.5,1717,7569,1,2,1978,46,Yes,No,Fair,Basic,Good,Fair,2000,24,19,Summer,Stable,5.88,Yes,Yes,No,0,790486,Yes
PROP_00013286,28-09-2023,Single Family,Austin,Average,4.75,6,3.6,57,3,2.5,2119,1069,2,1,1953,71,Yes,No,Excellent,Average,Good,Good,2023,1,2,Summer,Stable,5.46,Yes,Yes,Yes,0,644834,No
PROP_00013287,22-06-2023,Townhouse,Phoenix,Developing,1.89,7,3.1,71,6,2,3058,1000,1,2,1963,61,No,No,Excellent,Premium,New,Fair,,22,29,Winter,Stable,6.11,No,Yes,No,128,864070,Yes
PROP_00013288,22-05-2023,Single Family,Atlanta,Average,0.27,6,18.1,36,4,2,2503,1000,1,3,1954,70,Yes,No,Fair,Average,Good,Good,2000,24,210,Spring,Rising,5.89,Yes,Yes,Yes,0,664637,No
PROP_00013289,06-03-2023,Multi-Family,Atlanta,Good,5.73,6,0.8,79,4,2.5,1998,12258,1,3,1942,82,No,Yes,Good,Premium,Old,New,,82,60,Summer,Rising,6.4,Yes,No,No,0,648461,No
PROP_00013290,13-06-2023,Single Family,Austin,Good,1.54,8,9.3,57,3,2.5,2512,12946,2,2,1962,62,No,No,Good,Good,Good,Good,,62,5,Fall,Rising,7.08,Yes,Yes,Yes,0,863466,Yes
PROP_00013291,29-03-2023,Single Family,Seattle,Average,13.86,7,2.1,49,2,2,1624,1000,2,2,1948,76,Yes,Yes,Good,Good,Good,New,,76,23,Spring,Stable,7.59,Yes,Yes,No,362,607701,No
PROP_00013292,23-02-2023,Single Family,Seattle,Good,0.86,7,15.2,48,3,3,2274,2716,2,0,2004,20,Yes,No,Excellent,Good,Good,Good,2017,7,15,Winter,Rising,5.79,Yes,Yes,No,239,1021608,Yes
PROP_00013293,23-12-2023,Single Family,Austin,Good,5.03,6,4.5,73,3,2.5,2259,8647,1,1,1948,76,No,No,Good,Good,Good,Good,,76,24,Winter,Rising,7.08,No,No,No,201,751693,No
PROP_00013294,28-10-2023,Single Family,Seattle,Average,1.14,9,0.9,61,3,2,2025,1000,1,2,1970,54,No,Yes,Good,Good,Fair,Good,,54,2,Summer,Rising,6.46,No,No,Yes,0,747669,No
PROP_00013295,23-02-2023,Townhouse,Phoenix,Premium,0.09,5,9.2,66,4,4,2113,1000,2,3,1947,77,Yes,Yes,Fair,Good,Fair,Good,,77,43,Spring,Stable,7.15,Yes,Yes,No,0,733369,No
PROP_00013296,19-01-2023,Single Family,Seattle,Average,0.73,9,2.4,57,4,3,2382,1000,2,1,2004,20,Yes,No,Fair,Basic,Fair,Good,,20,40,Spring,Stable,6.11,No,Yes,No,0,902585,Yes
PROP_00013297,05-12-2023,Multi-Family,Atlanta,Good,8.36,7,1.2,52,5,2,2991,7145,2,2,1990,34,No,No,Fair,Basic,Old,Good,,34,99,Spring,Stable,7,Yes,No,Yes,252,857421,Yes
PROP_00013298,09-06-2023,Single Family,Austin,Premium,0.3,8,10.5,66,1,2.5,1081,12146,2,2,1954,70,No,No,Poor,Basic,Fair,Needs Replacement,,70,25,Spring,Stable,5.94,Yes,Yes,No,0,639079,No
PROP_00013299,06-04-2023,Single Family,Denver,Average,0.46,9,0.5,63,4,1.5,2856,3393,2,0,2003,21,No,No,Good,Average,Old,Good,2020,4,2,Summer,Stable,7.08,Yes,Yes,No,0,877212,Yes
PROP_00013300,11-03-2023,Condo,Austin,Good,2.01,3,4.1,74,1,2,1682,1446,2,3,1993,31,No,Yes,Excellent,Average,Fair,Good,,31,59,Fall,Stable,6.82,No,Yes,No,0,650900,No
PROP_00013301,24-08-2023,Condo,Seattle,Developing,10.54,7,4.1,74,1,2,1458,7248,2,2,1948,76,No,No,Excellent,Good,Fair,Good,,76,7,Fall,Stable,6.11,Yes,Yes,No,361,470326,No
PROP_00013302,25-07-2023,Townhouse,Seattle,Premium,2.85,6,1.2,19,2,3,2034,8753,2,3,1989,35,Yes,Yes,Fair,Good,Good,Good,,35,28,Winter,Rising,7.19,No,Yes,No,173,910574,Yes
PROP_00013303,04-12-2023,Single Family,Seattle,Developing,1.48,7,7.9,30,3,1.5,2159,6964,1,2,1966,58,Yes,No,Fair,Good,New,Good,2019,5,61,Winter,Stable,6.01,Yes,Yes,No,0,601363,No
PROP_00013304,18-10-2023,Single Family,Atlanta,Good,1.72,7,5.7,100,4,1.5,2870,4262,1,3,1966,58,No,No,Excellent,Average,Good,Needs Replacement,2017,7,9,Spring,Rising,6.64,Yes,No,Yes,215,786121,Yes
PROP_00013305,05-04-2023,Single Family,Seattle,Average,1.71,7,0.7,65,3,3.5,1871,3777,2,2,1955,69,No,No,Fair,Average,Good,Needs Replacement,2019,5,3,Winter,Rising,5.33,No,No,No,,627469,No
PROP_00013306,17-10-2023,Single Family,Seattle,Average,4.14,7,0.8,30,3,2.5,1883,3517,2,2,1977,47,Yes,No,Fair,Premium,New,Good,,47,19,Spring,Rising,5.36,Yes,Yes,Yes,0,704765,No
PROP_00013307,17-03-2023,Single Family,Seattle,Average,0.01,5,6.9,100,3,2,1943,4953,2,2,1943,81,No,No,Excellent,Good,Good,Good,,81,14,Spring,Rising,6.38,Yes,Yes,No,0,624824,No
PROP_00013308,10-04-2023,Townhouse,Phoenix,Good,1.43,10,2.3,58,5,2,2785,5286,2,2,1972,52,No,Yes,Good,Basic,Good,Good,,52,23,Winter,Stable,7,No,Yes,No,0,963569,Yes
PROP_00013309,22-01-2023,Single Family,Austin,Developing,1.27,6,19.2,55,5,3,2847,48164,2,0,1996,28,No,Yes,Good,Good,Fair,Fair,,28,42,Winter,Rising,6.61,Yes,Yes,Yes,391,1128174,Yes
PROP_00013310,28-03-2023,Condo,Seattle,Good,5.93,7,20.4,38,6,2,2927,3512,1,2,1970,54,Yes,No,Good,Average,Good,Fair,,54,37,Summer,Stable,5.94,Yes,Yes,No,0,933279,Yes
PROP_00013311,03-07-2023,Condo,Atlanta,Average,1.79,6,0.5,60,4,1.5,2436,1014,1,2,1941,83,Yes,No,Good,Average,New,Fair,,83,19,Spring,Rising,7.03,No,Yes,Yes,0,540685,No
PROP_00013312,01-09-2023,Single Family,Phoenix,Average,1.35,6,9.8,56,4,2,2845,1846,2,1,2003,21,No,No,Fair,Average,Good,Needs Replacement,,21,1,Fall,Declining,6.45,No,No,No,189,718550,No
PROP_00013313,20-06-2023,Single Family,Seattle,Premium,5.79,6,1,51,4,2,,1506,1,3,1982,42,No,No,Fair,Average,Good,Fair,,42,19,Spring,Rising,5.86,Yes,Yes,No,,959369,Yes
PROP_00013314,30-11-2023,Single Family,Atlanta,Premium,7.63,8,10.5,35,5,1.5,3036,12729,1,0,2015,9,Yes,Yes,Good,Basic,New,Needs Replacement,,24,118,Summer,Stable,7.68,No,No,No,0,1194219,Yes
PROP_00013315,12-11-2023,Townhouse,Phoenix,Average,1.07,6,27.1,54,3,2,1502,1000,3,3,1981,43,No,No,Fair,Premium,Good,New,,43,11,Summer,Rising,6.61,Yes,Yes,No,0,554361,No
PROP_00013316,12-07-2023,Single Family,Austin,Good,2.61,7,17.8,87,3,3.5,1903,1000,2,1,1990,34,Yes,No,Fair,Good,Old,Needs Replacement,2018,6,23,Fall,Declining,7.25,No,No,Yes,312,892578,Yes
PROP_00013317,09-04-2023,Single Family,Atlanta,Average,0.18,8,28,46,3,2.5,2051,3065,2,0,2013,11,Yes,Yes,Fair,Average,Good,Fair,2017,7,14,Fall,Stable,7.56,Yes,Yes,No,0,837695,Yes
PROP_00013318,25-01-2023,Single Family,Denver,Premium,0.4,9,17.6,76,3,1.5,2132,9955,2,3,1951,73,No,No,Fair,Good,Good,Fair,2019,5,24,Fall,Rising,6.66,Yes,Yes,Yes,0,752105,No
PROP_00013319,04-11-2023,Single Family,Phoenix,Good,0.37,7,13.2,47,2,2.5,1825,12563,2,2,1983,41,No,No,Excellent,Basic,New,Fair,2019,5,49,Summer,Stable,5.65,No,Yes,Yes,234,698165,No
PROP_00013320,17-01-2023,Single Family,Atlanta,Premium,3.8,7,31.9,60,2,3,1739,16871,1,1,1985,39,Yes,No,Excellent,Basic,Old,New,,39,22,Summer,Stable,7.5,Yes,Yes,No,0,851457,Yes
PROP_00013321,08-09-2023,Multi-Family,Seattle,Good,0.03,9,7.1,72,3,1.5,1574,3526,2,2,1944,80,Yes,No,Fair,Basic,Good,Fair,,80,11,Summer,Rising,6.65,Yes,Yes,Yes,0,693262,No
PROP_00013322,08-08-2023,Condo,Atlanta,Good,0.22,6,13.5,95,2,2.5,971,1297,2,0,1940,84,Yes,No,Fair,Premium,Fair,Good,,84,52,Winter,Rising,6.93,Yes,No,No,352,341373,No
PROP_00013323,01-05-2023,Condo,Austin,Premium,1.94,5,14.3,60,3,2.5,1936,1000,2,2,1986,38,Yes,No,Poor,Premium,Good,Good,2011,13,18,Spring,Stable,5.86,Yes,Yes,No,0,922759,Yes
PROP_00013324,01-02-2023,Condo,Denver,Developing,1.7,7,7.2,66,2,1.5,1631,24385,2,0,2021,3,Yes,No,Fair,Basic,Good,Good,2003,21,15,Winter,Declining,4.38,No,Yes,Yes,0,797044,Yes
PROP_00013325,08-12-2023,Multi-Family,Atlanta,Good,0.41,7,2.5,35,3,2.5,2042,5220,2,2,1972,52,No,No,Fair,Average,New,Good,,52,37,Fall,Declining,6.87,Yes,Yes,No,,628253,No
PROP_00013326,05-01-2023,Single Family,Atlanta,Average,1.16,5,21.8,39,3,2.5,2204,3184,2,2,2014,10,Yes,No,Good,Average,Fair,Good,2005,19,39,Fall,Stable,6.95,Yes,Yes,No,0,785160,Yes
PROP_00013327,20-07-2023,Single Family,Atlanta,Average,3.7,10,2.3,34,3,3,1981,5286,2,1,1973,51,Yes,No,Good,Basic,Good,New,,51,26,Summer,Stable,7.62,Yes,No,No,0,785456,Yes
PROP_00013328,26-04-2023,Single Family,Atlanta,Average,1.14,7,4.8,64,2,2,1573,27595,2,1,1945,79,No,No,Good,Basic,Good,Good,,79,121,Spring,Rising,5.71,Yes,Yes,No,435,507874,No
PROP_00013329,24-06-2023,Condo,Atlanta,Good,1.09,10,2,28,2,2,2014,14083,2,3,1986,38,No,No,Good,Basic,Good,Good,,38,76,Fall,Stable,6.21,Yes,Yes,No,424,752722,No
PROP_00013330,20-07-2023,Single Family,Seattle,Premium,2.66,6,2.4,13,4,2.5,2118,6605,2,1,2000,24,No,Yes,Fair,Good,New,Fair,,24,27,Summer,Stable,7.05,Yes,Yes,Yes,,997350,Yes
PROP_00013331,26-12-2023,Single Family,Austin,Developing,0.86,8,1.4,10,3,2.5,1724,1000,1,2,2014,10,No,Yes,Excellent,Basic,Good,Good,,10,13,Spring,Stable,6.49,Yes,No,No,0,861255,Yes
PROP_00013332,28-09-2023,Townhouse,Atlanta,Developing,3.94,6,6.5,53,3,2,2179,4575,2,0,1997,27,Yes,No,Poor,Average,Good,Fair,2016,8,78,Spring,Stable,6.12,No,Yes,Yes,419,674322,No
PROP_00013333,22-01-2023,Single Family,Phoenix,Developing,2.94,10,12.7,70,3,2.5,1912,1687,2,2,2003,21,No,No,Good,Basic,New,Fair,,21,4,Fall,Stable,5.61,No,Yes,No,0,700224,No
PROP_00013334,07-05-2023,Single Family,Atlanta,Good,0.52,4,3.4,64,4,2,2219,2880,1,2,2000,24,No,Yes,Excellent,Average,Good,Fair,2003,21,28,Spring,Rising,6.81,Yes,No,No,0,767580,No
PROP_00013335,13-05-2023,Condo,Denver,Developing,7.03,8,3.2,64,5,2,2621,1000,2,3,1943,81,No,No,Poor,Good,Good,New,2019,5,20,Spring,Declining,7.35,Yes,Yes,No,0,610174,No
PROP_00013336,20-07-2023,Condo,Denver,Average,2.96,9,15.4,72,4,2,2173,12139,2,3,2005,19,Yes,No,Poor,Basic,Good,New,2006,18,2,Spring,Declining,7.61,Yes,Yes,No,357,807528,Yes
PROP_00013337,16-06-2023,Townhouse,Austin,Developing,3.18,6,17.5,51,4,2,2305,1357,1,1,2011,13,Yes,Yes,Good,Average,Fair,New,2009,15,58,Winter,Stable,5.5,Yes,Yes,No,123,847727,Yes
PROP_00013338,11-03-2023,Condo,Phoenix,Average,3.54,8,11.8,66,2,1.5,1956,7179,2,3,1984,40,Yes,No,Excellent,Good,Fair,Fair,2007,17,71,Summer,Rising,6.37,No,Yes,No,275,637528,No
PROP_00013339,24-01-2023,Single Family,Atlanta,Average,0.45,7,4.8,76,4,3.5,2273,3349,1,2,2002,22,No,No,Fair,Basic,New,New,2014,10,22,Spring,Rising,6.12,No,Yes,Yes,0,808397,Yes
PROP_00013340,26-07-2023,Condo,Austin,Good,3.87,10,13.8,52,3,1.5,1734,1000,1,1,2012,12,Yes,No,Fair,Good,Good,Good,,12,30,Winter,Stable,6.56,Yes,No,No,0,944667,Yes
PROP_00013341,26-07-2023,Condo,Austin,Average,5.4,7,3.9,47,3,3.5,2192,7362,2,2,1965,59,Yes,No,Good,Good,Old,Needs Replacement,,59,12,Spring,Rising,6.32,Yes,Yes,No,0,758252,No
PROP_00013342,28-03-2023,Condo,Austin,Average,4.23,6,6.6,74,3,2,1791,7978,1,1,2013,11,No,No,Excellent,Good,Good,New,,11,39,Winter,Rising,7.48,Yes,No,Yes,0,808861,Yes
PROP_00013343,27-03-2023,Single Family,Atlanta,Average,1.21,8,8.5,62,3,3.5,1588,4037,1,1,2002,22,No,No,Fair,Good,Fair,Needs Replacement,,22,21,Spring,Stable,5.79,No,Yes,No,0,680745,No
PROP_00013344,26-12-2023,Condo,Denver,Developing,0.92,6,2.6,60,4,2,2402,1000,1,2,2021,3,Yes,Yes,Good,Good,Old,Fair,,3,29,Spring,Declining,7,No,No,Yes,173,848538,Yes
PROP_00013345,11-11-2023,Single Family,Seattle,Premium,2.98,7,12.9,43,4,2,2282,16443,2,3,1944,80,No,No,Good,Good,New,Fair,,80,71,Winter,Stable,6.43,No,No,Yes,0,857574,Yes
PROP_00013346,20-09-2023,Single Family,Seattle,Good,0.5,9,2,38,2,4,2118,11345,2,1,1976,48,No,No,Fair,Average,Good,Fair,,48,28,Spring,Stable,7.43,No,Yes,Yes,0,829900,Yes
PROP_00013347,12-12-2023,Single Family,Phoenix,Developing,0.12,7,8.5,33,4,3.5,3133,3162,2,2,1988,36,No,No,Excellent,Average,Fair,Good,2001,23,6,Winter,Stable,6.05,Yes,Yes,No,111,912387,Yes
PROP_00013348,18-06-2023,Condo,Denver,Premium,0.46,5,5.6,32,4,2,,3367,2,3,2006,18,Yes,No,Good,Good,Good,Fair,2004,20,9,Winter,Stable,5.33,No,No,No,0,1011099,Yes
PROP_00013349,21-11-2023,Condo,Atlanta,Average,17.46,8,3.2,70,3,2,2133,10224,2,2,2002,22,No,No,Good,Average,Fair,New,2021,3,10,Fall,Rising,4.8,No,Yes,No,0,772951,No
PROP_00013350,08-10-2023,Single Family,Atlanta,Good,0.66,8,1.6,10,3,4,2374,21796,2,2,2020,4,No,No,Good,Good,Fair,Good,2011,13,9,Spring,Rising,6.79,Yes,Yes,Yes,0,986726,Yes
PROP_00013351,23-01-2023,Condo,Austin,Average,1.42,6,2.4,32,2,2,1555,4426,3,0,2021,3,Yes,Yes,Fair,Basic,Old,Good,,3,1,Fall,Rising,5.62,Yes,No,No,0,681157,No
PROP_00013352,15-06-2023,Single Family,Seattle,Average,0.82,6,18.6,34,3,3,2010,3657,1,2,1987,37,Yes,Yes,Excellent,Premium,Good,New,,37,34,Spring,Rising,6.03,No,Yes,Yes,0,941985,Yes
PROP_00013353,06-09-2023,Single Family,Seattle,Average,1.55,8,4.4,93,6,1.5,2980,43792,1,0,2021,3,Yes,Yes,Good,Average,Good,Good,2001,23,9,Fall,Rising,7.26,No,Yes,No,0,1366032,Yes
PROP_00013354,16-10-2023,Single Family,Austin,Developing,2.72,6,40,59,4,1,,1883,2,2,1958,66,Yes,No,Poor,Average,Good,New,,66,95,Fall,Rising,7.95,Yes,No,No,430,594909,No
PROP_00013355,29-05-2023,Condo,Atlanta,Premium,2.1,4,7.3,45,1,2,1213,4722,1,1,2014,10,No,No,Good,Premium,Fair,Good,,10,102,Spring,Declining,6.56,No,No,Yes,0,646196,No
PROP_00013356,02-12-2023,Single Family,Seattle,Premium,4.77,8,14.9,36,4,2,2543,1000,2,1,1949,75,Yes,No,Good,Good,Fair,Good,,75,57,Spring,Stable,7.08,Yes,Yes,No,56,948901,Yes
PROP_00013357,19-10-2023,Single Family,Austin,Good,0.12,7,3.9,42,4,3,2893,3673,3,3,2019,5,Yes,No,Good,Average,Good,Fair,2020,4,37,Spring,Stable,6.4,No,Yes,No,393,988970,Yes
PROP_00013358,02-07-2023,Townhouse,Atlanta,Good,0.21,7,9.8,59,3,2.5,1752,5497,1,2,2002,22,Yes,No,Fair,Good,Fair,Needs Replacement,,22,145,Summer,Declining,7.48,No,Yes,Yes,305,661512,No
PROP_00013359,29-01-2023,Condo,Denver,Average,2.71,7,27.2,81,4,2,2060,7711,2,2,2007,17,Yes,No,Good,Good,New,Good,,17,3,Winter,Rising,6.86,No,No,No,0,787329,Yes
PROP_00013360,08-01-2023,Condo,Austin,Good,2.96,8,6.1,52,5,2.5,2784,2639,2,2,1958,66,Yes,No,Fair,Average,Good,New,,66,17,Winter,Stable,7.41,No,No,No,0,900387,Yes
PROP_00013361,28-07-2023,Townhouse,Denver,Premium,2.05,9,9.2,55,4,4,2235,10190,1,2,1943,81,Yes,No,Good,Good,New,Fair,2017,7,41,Summer,Declining,7.62,Yes,Yes,Yes,283,903556,Yes
